account_id,type,value,account_display_name,category,fan_range
130185063856737,total_engagement,17288340,Kingdom Of Tigers: ทูนหัวของบ่าว,Pet,1M-9M
130185063856737,reaction,16686709,Kingdom Of Tigers: ทูนหัวของบ่าว,Pet,1M-9M
130185063856737,share,230586,Kingdom Of Tigers: ทูนหัวของบ่าว,Pet,1M-9M
130185063856737,comment,312824,Kingdom Of Tigers: ทูนหัวของบ่าว,Pet,1M-9M
130185063856737,tag_friend,55078,Kingdom Of Tigers: ทูนหัวของบ่าว,Pet,1M-9M
130185063856737,purchase_intention,3143,Kingdom Of Tigers: ทูนหัวของบ่าว,Pet,1M-9M
130579630466464,total_engagement,2351813,BoxzaRacing,Automobile,500K-1M
130579630466464,reaction,2221305,BoxzaRacing,Automobile,500K-1M
130579630466464,share,114272,BoxzaRacing,Automobile,500K-1M
130579630466464,comment,13102,BoxzaRacing,Automobile,500K-1M
130579630466464,tag_friend,2901,BoxzaRacing,Automobile,500K-1M
130579630466464,purchase_intention,233,BoxzaRacing,Automobile,500K-1M
130711846991679,total_engagement,1924537,IT24Hrs - ไอที 24 ชั่วโมง by ปานระพี,IT,500K-1M
130711846991679,reaction,1513352,IT24Hrs - ไอที 24 ชั่วโมง by ปานระพี,IT,500K-1M
130711846991679,share,373809,IT24Hrs - ไอที 24 ชั่วโมง by ปานระพี,IT,500K-1M
130711846991679,comment,32802,IT24Hrs - ไอที 24 ชั่วโมง by ปานระพี,IT,500K-1M
130711846991679,tag_friend,3961,IT24Hrs - ไอที 24 ชั่วโมง by ปานระพี,IT,500K-1M
130711846991679,purchase_intention,613,IT24Hrs - ไอที 24 ชั่วโมง by ปานระพี,IT,500K-1M
1307984479287561,total_engagement,1542478,Parents One,Writer and Quote,300K-500K
1307984479287561,reaction,877052,Parents One,Writer and Quote,300K-500K
1307984479287561,share,527309,Parents One,Writer and Quote,300K-500K
1307984479287561,comment,77218,Parents One,Writer and Quote,300K-500K
1307984479287561,tag_friend,60283,Parents One,Writer and Quote,300K-500K
1307984479287561,purchase_intention,616,Parents One,Writer and Quote,300K-500K
1312969582133356,total_engagement,3940280,เลี้ยงลูกตามใจหมอ,Writer and Quote,500K-1M
1312969582133356,reaction,3036369,เลี้ยงลูกตามใจหมอ,Writer and Quote,500K-1M
1312969582133356,share,589432,เลี้ยงลูกตามใจหมอ,Writer and Quote,500K-1M
1312969582133356,comment,208179,เลี้ยงลูกตามใจหมอ,Writer and Quote,500K-1M
1312969582133356,tag_friend,103996,เลี้ยงลูกตามใจหมอ,Writer and Quote,500K-1M
1312969582133356,purchase_intention,2304,เลี้ยงลูกตามใจหมอ,Writer and Quote,500K-1M
131359760699397,total_engagement,25558809,Kyutae Oppa - คิวเท โอ็ปป้า,Blogger/Influencer,1M-9M
131359760699397,reaction,24240930,Kyutae Oppa - คิวเท โอ็ปป้า,Blogger/Influencer,1M-9M
131359760699397,share,740736,Kyutae Oppa - คิวเท โอ็ปป้า,Blogger/Influencer,1M-9M
131359760699397,comment,478952,Kyutae Oppa - คิวเท โอ็ปป้า,Blogger/Influencer,1M-9M
131359760699397,tag_friend,86799,Kyutae Oppa - คิวเท โอ็ปป้า,Blogger/Influencer,1M-9M
131359760699397,purchase_intention,11392,Kyutae Oppa - คิวเท โอ็ปป้า,Blogger/Influencer,1M-9M
131495136994,total_engagement,349471,Techhub,IT,300K-500K
131495136994,reaction,174748,Techhub,IT,300K-500K
131495136994,share,162305,Techhub,IT,300K-500K
131495136994,comment,8229,Techhub,IT,300K-500K
131495136994,tag_friend,3981,Techhub,IT,300K-500K
131495136994,purchase_intention,208,Techhub,IT,300K-500K
1319019291511601,total_engagement,960262,ST Cooking,Food and Drink,1M-9M
1319019291511601,reaction,607345,ST Cooking,Food and Drink,1M-9M
1319019291511601,share,295760,ST Cooking,Food and Drink,1M-9M
1319019291511601,comment,30665,ST Cooking,Food and Drink,1M-9M
1319019291511601,tag_friend,23057,ST Cooking,Food and Drink,1M-9M
1319019291511601,purchase_intention,3435,ST Cooking,Food and Drink,1M-9M
132219823544238,total_engagement,1009387,mintchyy,Blogger/Influencer,300K-500K
132219823544238,reaction,992404,mintchyy,Blogger/Influencer,300K-500K
132219823544238,share,11218,mintchyy,Blogger/Influencer,300K-500K
132219823544238,comment,4779,mintchyy,Blogger/Influencer,300K-500K
132219823544238,tag_friend,914,mintchyy,Blogger/Influencer,300K-500K
132219823544238,purchase_intention,72,mintchyy,Blogger/Influencer,300K-500K
1322897861103881,total_engagement,2612901,Makalius TH,Travel,500K-1M
1322897861103881,reaction,1446305,Makalius TH,Travel,500K-1M
1322897861103881,share,501603,Makalius TH,Travel,500K-1M
1322897861103881,comment,372119,Makalius TH,Travel,500K-1M
1322897861103881,tag_friend,267281,Makalius TH,Travel,500K-1M
1322897861103881,purchase_intention,25593,Makalius TH,Travel,500K-1M
133050930458942,total_engagement,4001111,Infectious ง่ายนิดเดียว,Health and Well-being,300K-500K
133050930458942,reaction,3429801,Infectious ง่ายนิดเดียว,Health and Well-being,300K-500K
133050930458942,share,385519,Infectious ง่ายนิดเดียว,Health and Well-being,300K-500K
133050930458942,comment,151612,Infectious ง่ายนิดเดียว,Health and Well-being,300K-500K
133050930458942,tag_friend,31501,Infectious ง่ายนิดเดียว,Health and Well-being,300K-500K
133050930458942,purchase_intention,2678,Infectious ง่ายนิดเดียว,Health and Well-being,300K-500K
133633956696348,total_engagement,9582,OpenRice Thailand,Food and Drink,500K-1M
133633956696348,reaction,6181,OpenRice Thailand,Food and Drink,500K-1M
133633956696348,share,1604,OpenRice Thailand,Food and Drink,500K-1M
133633956696348,comment,1007,OpenRice Thailand,Food and Drink,500K-1M
133633956696348,tag_friend,706,OpenRice Thailand,Food and Drink,500K-1M
133633956696348,purchase_intention,84,OpenRice Thailand,Food and Drink,500K-1M
133930953314040,total_engagement,1671184,"""ตะกอนความคิด""",Writer and Quote,1M-9M
133930953314040,reaction,1373151,"""ตะกอนความคิด""",Writer and Quote,1M-9M
133930953314040,share,200954,"""ตะกอนความคิด""",Writer and Quote,1M-9M
133930953314040,comment,53902,"""ตะกอนความคิด""",Writer and Quote,1M-9M
133930953314040,tag_friend,42918,"""ตะกอนความคิด""",Writer and Quote,1M-9M
133930953314040,purchase_intention,259,"""ตะกอนความคิด""",Writer and Quote,1M-9M
135827909783631,total_engagement,5515363,Beartai : แบไต๋,IT,500K-1M
135827909783631,reaction,4247969,Beartai : แบไต๋,IT,500K-1M
135827909783631,share,967328,Beartai : แบไต๋,IT,500K-1M
135827909783631,comment,229090,Beartai : แบไต๋,IT,500K-1M
135827909783631,tag_friend,64790,Beartai : แบไต๋,IT,500K-1M
135827909783631,purchase_intention,6186,Beartai : แบไต๋,IT,500K-1M
137128806208,total_engagement,258819,fluke - alwaysfluke.com,Blogger/Influencer,300K-500K
137128806208,reaction,230869,fluke - alwaysfluke.com,Blogger/Influencer,300K-500K
137128806208,share,8402,fluke - alwaysfluke.com,Blogger/Influencer,300K-500K
137128806208,comment,14652,fluke - alwaysfluke.com,Blogger/Influencer,300K-500K
137128806208,tag_friend,4491,fluke - alwaysfluke.com,Blogger/Influencer,300K-500K
137128806208,purchase_intention,405,fluke - alwaysfluke.com,Blogger/Influencer,300K-500K
1374608066180319,total_engagement,14653403,นักเลงโรงหนัง,Movie and TV shows,1M-9M
1374608066180319,reaction,11143135,นักเลงโรงหนัง,Movie and TV shows,1M-9M
1374608066180319,share,2301430,นักเลงโรงหนัง,Movie and TV shows,1M-9M
1374608066180319,comment,669222,นักเลงโรงหนัง,Movie and TV shows,1M-9M
1374608066180319,tag_friend,522330,นักเลงโรงหนัง,Movie and TV shows,1M-9M
1374608066180319,purchase_intention,17286,นักเลงโรงหนัง,Movie and TV shows,1M-9M
137707208319,total_engagement,7242635,iPhoneMod.net,IT,1M-9M
137707208319,reaction,5432300,iPhoneMod.net,IT,1M-9M
137707208319,share,1084801,iPhoneMod.net,IT,1M-9M
137707208319,comment,445949,iPhoneMod.net,IT,1M-9M
137707208319,tag_friend,267277,iPhoneMod.net,IT,1M-9M
137707208319,purchase_intention,12308,iPhoneMod.net,IT,1M-9M
137785233052025,total_engagement,4373229,Hehaa TV,Entertainment,300K-500K
137785233052025,reaction,4209395,Hehaa TV,Entertainment,300K-500K
137785233052025,share,54913,Hehaa TV,Entertainment,300K-500K
137785233052025,comment,103183,Hehaa TV,Entertainment,300K-500K
137785233052025,tag_friend,3842,Hehaa TV,Entertainment,300K-500K
137785233052025,purchase_intention,1896,Hehaa TV,Entertainment,300K-500K
1382081458707246,total_engagement,54802374,Lowcostcosplay,Entertainment,1M-9M
1382081458707246,reaction,48259818,Lowcostcosplay,Entertainment,1M-9M
1382081458707246,share,4495047,Lowcostcosplay,Entertainment,1M-9M
1382081458707246,comment,1220028,Lowcostcosplay,Entertainment,1M-9M
1382081458707246,tag_friend,826761,Lowcostcosplay,Entertainment,1M-9M
1382081458707246,purchase_intention,720,Lowcostcosplay,Entertainment,1M-9M
1383393308644684,total_engagement,1347611,เลี้ยงลูกนอกบ้าน,Writer and Quote,500K-1M
1383393308644684,reaction,957631,เลี้ยงลูกนอกบ้าน,Writer and Quote,500K-1M
1383393308644684,share,306908,เลี้ยงลูกนอกบ้าน,Writer and Quote,500K-1M
1383393308644684,comment,57621,เลี้ยงลูกนอกบ้าน,Writer and Quote,500K-1M
1383393308644684,tag_friend,24716,เลี้ยงลูกนอกบ้าน,Writer and Quote,500K-1M
1383393308644684,purchase_intention,735,เลี้ยงลูกนอกบ้าน,Writer and Quote,500K-1M
138387953231558,total_engagement,1361968,มนุษย์ลูก,Writer and Quote,500K-1M
138387953231558,reaction,1165556,มนุษย์ลูก,Writer and Quote,500K-1M
138387953231558,share,147471,มนุษย์ลูก,Writer and Quote,500K-1M
138387953231558,comment,32896,มนุษย์ลูก,Writer and Quote,500K-1M
138387953231558,tag_friend,15555,มนุษย์ลูก,Writer and Quote,500K-1M
138387953231558,purchase_intention,490,มนุษย์ลูก,Writer and Quote,500K-1M
138458906178362,total_engagement,21397,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,Travel,300K-500K
138458906178362,reaction,19083,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,Travel,300K-500K
138458906178362,share,1618,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,Travel,300K-500K
138458906178362,comment,526,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,Travel,300K-500K
138458906178362,tag_friend,167,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,Travel,300K-500K
138458906178362,purchase_intention,3,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,Travel,300K-500K
138770770052914,total_engagement,43748,คนสำคัญ,Writer and Quote,1M-9M
138770770052914,reaction,38851,คนสำคัญ,Writer and Quote,1M-9M
138770770052914,share,3999,คนสำคัญ,Writer and Quote,1M-9M
138770770052914,comment,755,คนสำคัญ,Writer and Quote,1M-9M
138770770052914,tag_friend,134,คนสำคัญ,Writer and Quote,1M-9M
138770770052914,purchase_intention,9,คนสำคัญ,Writer and Quote,1M-9M
138959932830440,total_engagement,624169,Mao-Investor,Finance & Business,300K-500K
138959932830440,reaction,557610,Mao-Investor,Finance & Business,300K-500K
138959932830440,share,48693,Mao-Investor,Finance & Business,300K-500K
138959932830440,comment,12788,Mao-Investor,Finance & Business,300K-500K
138959932830440,tag_friend,4673,Mao-Investor,Finance & Business,300K-500K
138959932830440,purchase_intention,405,Mao-Investor,Finance & Business,300K-500K
1392681917641388,total_engagement,252454,Maerakluke - แม่รักลูก,Writer and Quote,500K-1M
1392681917641388,reaction,218549,Maerakluke - แม่รักลูก,Writer and Quote,500K-1M
1392681917641388,share,28568,Maerakluke - แม่รักลูก,Writer and Quote,500K-1M
1392681917641388,comment,3179,Maerakluke - แม่รักลูก,Writer and Quote,500K-1M
1392681917641388,tag_friend,2096,Maerakluke - แม่รักลูก,Writer and Quote,500K-1M
1392681917641388,purchase_intention,62,Maerakluke - แม่รักลูก,Writer and Quote,500K-1M
139289596121879,total_engagement,200137,แกะดำทำธุรกิจ blacksheep,Finance & Business,500K-1M
139289596121879,reaction,173481,แกะดำทำธุรกิจ blacksheep,Finance & Business,500K-1M
139289596121879,share,17913,แกะดำทำธุรกิจ blacksheep,Finance & Business,500K-1M
139289596121879,comment,7597,แกะดำทำธุรกิจ blacksheep,Finance & Business,500K-1M
139289596121879,tag_friend,979,แกะดำทำธุรกิจ blacksheep,Finance & Business,500K-1M
139289596121879,purchase_intention,167,แกะดำทำธุรกิจ blacksheep,Finance & Business,500K-1M
1396631753911112,total_engagement,605208,Paapaii พาไปดอทคอม,Travel,1M-9M
1396631753911112,reaction,446659,Paapaii พาไปดอทคอม,Travel,1M-9M
1396631753911112,share,86549,Paapaii พาไปดอทคอม,Travel,1M-9M
1396631753911112,comment,38194,Paapaii พาไปดอทคอม,Travel,1M-9M
1396631753911112,tag_friend,30222,Paapaii พาไปดอทคอม,Travel,1M-9M
1396631753911112,purchase_intention,3584,Paapaii พาไปดอทคอม,Travel,1M-9M
139902006569564,total_engagement,2302568,Easy Food,Food and Drink,1M-9M
139902006569564,reaction,1906467,Easy Food,Food and Drink,1M-9M
139902006569564,share,332359,Easy Food,Food and Drink,1M-9M
